0.764706,-1,1,-1,1,-0.912568,1,0.698925,0.428571,1,-1,-0.142857,-0.773371,1,-0.5,0.469027,-0.301205,-0.192308,1,0.507987,-0.208054,0.959811,-0.0588235,1,1,-1,0.565217,0.75,-0.0165289,0.411765,-1,0.676768,-1,-0.573034,0.945098,-0.00398406,-0.0692194,0.217391,-0.643836	0.185771,-1,0,-1,-0.466667,-0.666667,-0.6,0.350427,-0.553571,1,-1,-0.470588,-0.2,1,-0.6,0.211679,0.657143,-0.360731,0,0.809816,0.0350877,-0.331506,0.777778,1,0.333333,0.705263,-0.263158,-0.11194,-0.351351,-1,0.24812,-1,-0.283019,0.888325,-0.394673,0.875371,0.544828,-1,-0.0714286	0.674797,-0.333333,1,0.263158,1,-0.627907,1,0.461538,0.793814,0.510204,0.351351,-0.678284,0.142857,0.285714,-0.8,0.180978,1,-0.51277,-0.241379,0.979619,-0.8,1,-1,-0.232877,0.846154,0.0955882,0.666667,0.666667,0.515152,-0.2,-0.346154,0.353846,0.391304,-0.890625,-0.371429,1,-0.6
1,-1,1,-1,-1,-0.693989,1,0.741935,-0.207547,1,-0.333333,-0.0714286,0.095176,1,-0.5,1,0.428571,-0.5,0.142857,0.72549,-0.0714286,1,0.1,0.411765,0.272727,0.146919,0.240506,0.04,0.714286,0.627907,-1,-0.733333,0.883008,0.163347,-0.619048,0.0943396,-1	0.2,0,-1,-1,-0.469793,-0.333333,0.674419,0.166667,0.478261,-0.541284,1,0.909091,1,-0.565217,0.529837,0.5,-0.428571,1,0.941176,-0.0429448,-0.159748,1,1,0.714286,0.602649,-0.0344828,1,0.714286,0.917808,-1,-0.854545,1,0.553191,0.142857,0.715976,-1,-1	1,-1,1,-0.318182,-0.0666667,-0.332651,1,0.135135,-0.361702,1,0.253731,-1,-0.891008,0.0909091,1,-0.0909091,-0.0909091,-1,-0.68,-0.0285714,1,-1,-1,-0.548387,-0.5,0.272727,-1,0,-0.684211,0.0769231,0.324675,-1,-0.428571,-0.7,-0.666667,1,0
1,-1,-0.333333,-0.166667,-0.685393,1,0.68932,0.25,1,-0.142857,0.666667,-0.0263158,1,-0.6,0.481132,0.172414,-0.4,0,0.413174,-0.25,0.166667,-1,1,1,-1,0.714286,0.0909091,-0.594203,0.411765,0.714286,0.887324,-0.343066,0.892308,0.247761,0.134752,0.217391,-0.0909091	0.510791,-1,-1,-0.555556,0.111111,-0.363636,0.173913,0.657143,-0.475524,0.40625,-0.0769231,0.25,-0.367521,1,-0.333333,0.938272,0.789474,-0.538462,-0.333333,0.809816,0.565217,-0.693654,-0.612903,-0.6,0.714286,-0.37931,-0.52809,0.846154,-0.4,0.786667,-1,0.578947,1,0.108753,1,0.464052,-1,0.25	1,-0.333333,1,0.272727,-0.272727,-0.428571,1,0.0588235,0.648438,1,-0.0666667,0.5,0.344538,-0.333333,-0.833333,-0.714286,0.176471,0.333333,-0.596091,-0.714286,0.771167,-1,1,1,-1,0,0.454545,-0.0963455,-0.666667,0.866667,0.333333,1,-0.769231,-1,0.142857,-1,-0.274336,1,-0.333333
1,-1,1,-0.142857,-0.454545,-0.895425,1,0.714286,1,0.803279,0.0588235,1,0.863014,1,-0.540541,0.614767,-0.16129,-0.263158,0.647059,0.517241,-1,0.827049,0.288889,0.62963,-0.5,0.208633,-0.0638298,0.4,-0.172414,-0.333333,0.893333,-1,-0.61039,0.481481,-0.176471,-0.379562,0.2,-0.754386	0.04,-1,0,-0.230769,-0.368421,-0.717172,1,0.673307,-0.395349,0.964286,0.125,0.333333,0.416667,1,-0.209302,0.584252,0.3,-0.363636,0.647059,0.941176,-1,-0.0193093,1,0.692308,0,0.714286,0.446009,-0.636364,0.322835,0.333333,1,-1,-0.558824,1,1,1,0.578947,-1,0.814815	1,-0.454545,1,0.0909091,-0.103448,-0.498155,0.0789474,1,-0.714286,-0.0666667,1,0.69697,-0.373494,0.047619,-0.44,0.111111,0,-0.826087,0.333333,0.833055,-1,-0.111111,-0.5,-0.594203,-0.495726,0.826087,-0.469136,-0.6,-1,-0.806452,-0.0782609,-1,-1,-1,-0.428571,1,-0.971831
1,-0.333333,0,0.73913,0.623498,0.194313,0.145631,0.913043,0.117647,0.322314,0.041769,-0.72549,-0.594937,0.636364,-0.394595,1,0.5,0,-0.333333,0.853151,-0.0526316,0.276222,0.230769,0.101124,0.4,-1,0.62963,-0.047619,-0.458065,0.612903,0.384615,0.707317,-1,-0.810163,0.924866,0.0666667,0.0344828,0.612903,1,0.96	0.2,0.333333,1,0.0989011,0.549045,0.213483,-0.577061,1,-0.0767736,-0.79085,0.221902,-0.0344828,-0.83316,1,0.736434,0.031477,0.384615,-0.446047,-0.6,0.66385,0.411765,0.925949,0.242718,0.53125,0.647059,-1,0.1088,-0.489362,0.127517,-0.180328,-0.538462,0.769166,-0.752809,0.906956,-0.61753,-0.162791,0.430429,1,0.555556	1,-0.6,-1,0.690722,0.113208,-0.02,0.666667,-1,0.19268,0.887052,-0.181818,-0.708738,0.472362,-1,-0.876364,1,0.142857,0.446047,0.333333,0.436543,-0.454545,-0.873016,-0.0126582,-0.454545,-0.333333,0.111111,0.559132,0.452282,-0.553265,0.714286,0.764706,-0.135647,-1,-0.147023,0.111111,0.657143,0.196172,0.247863,0.866667
-1,-0.733333,0,-1,0.0909091,0.656947,0.44,1,0.0769231,0.714286,0.894737,-0.5,-0.407407,1,-0.240506,1,0.909091,0.111111,-0.241379,0.655697,0.428571,0.185336,0.2,-0.333333,0.5,-0.363636,0.272727,1,0.333333,0.559633,0.714286,0.666667,1,0.471698,0.714286,0.721127,1,-0.348837	0.2,0.333333,-1,0.2,0.710744,1,0.777778,0.781818,0,0.512605,-0.428571,1,1,-0.166667,1,0.105263,0.333333,0.157895,0.792116,-0.333333,0.933555,0.529412,1,-1,-0.25,-0.416667,1,1,0.142857,0.954023,1,0.333333,0.444934,-0.369272,0.0909091,0.56266,-0.666667,1	-1,-0.813953,-0.333333,0.487179,-0.111111,-0.100917,-1,1,-0.75,0.714286,0.705882,-0.0909091,-1,-0.0769231,0.888889,-0.230769,-0.384615,-0.283843,0.666667,-0.904762,-0.368421,-1,1,0.666667,0.0625,-1,0.2,-0.846154,-1,0.428571,1,0.716216,0.666667,0.266667,1,-1
-0.666667,0.333333,-1,0.2,-0.619048,0.615385,-0.538462,0.6875,0.347826,-0.15,-0.2,-0.25,-0.36,1,0.636364,1,0.458333,0.5,1,0.612852,-0.285714,0.595142,0.40678,0.52381,0.2,-1,0.714286,1,-0.356322,0.241379,-1,0.680672,-1,-0.2,0.540041,0.555556,-1,0.00970874,-1,0.964912	0.111111,0.0526316,-0.142857,-0.2,0.444444,-0.615385,0.951807,-0.37751,0.478261,-0.111111,1,1,1,-0.333333,-0.21519,0.590909,-0.333333,-0.75,0.79274,0.285714,0.494311,0.865169,-0.264368,0.2,-1,0.218863,-0.565217,-0.108753,-0.162791,-1,0.785714,-0.286822,0.910828,0.894737,-1,0.04,-1,1	-0.724138,0.285714,-1,0.333333,-0.478261,0.235294,0.115044,-0.764706,0.641148,-0.586207,-0.0909091,-1,-1,0.8,1,-0.181818,0.714286,1,-0.349862,-0.528302,0.142857,-0.707317,0.692308,0,0.333333,0.587224,1,-0.257549,0.388889,0.666667,-0.225806,-1,0.0921053,-0.72973,-0.674419,0,-0.030303,0.111111,-1
1,0.692308,0.714286,0.284211,0.24375,0.942717,0.192025,0.936,0.348534,0.421198,0.103896,-0.157205,-0.0163934,1,0.134771,0.740741,0.874691,0.0322581,0.730132,0.706505,0.865169,0.278802,0.16653,0.641379,0.561644,1,0.578947,0.928741,0.571279,0.525773,1,0.77978,0.342105,0.308411,0.919207,0.792593,0.670782,0.813582,0.6,0.253333	1,1,1,0.71831,1,0.950698,0.508632,0.956873,0.653795,0.507299,0.440678,0.625263,0.174935,1,0.684,0.807692,0.90932,0.430168,0.894803,0.837359,0.723183,0.990487,0.906166,0.7543,0.711712,0,0.764706,0.761388,1,0.817544,-0.0588235,0.676304,0.307692,-0.174041,0.963664,1,0.628653,1,0.636364,0.918367	-1,-1,-0.545455,-1,-0.0769231,-0.350877,-0.2,-0.395349,-0.109499,-0.352941,-0.712439,-0.190781,-0.605,-0.166667,-0.169231,-0.403509,-0.475,-0.320404,0.37931,-0.983193,-0.871087,-0.21875,-0.25,1,-0.333333,0.571429,-1,-0.511737,1,0.218935,0.0384615,0.457875,-0.389313,-1,0.0728477,-1,-0.0588235,-0.866667
0.157895,0.555556,-0.5,0.860465,0.772727,0.635552,0.636364,0.775701,0.257143,0.483871,0.794872,-0.355263,0.333333,1,0.222222,0.65642,0.791667,0.886792,0.520833,0.643679,-0.170213,0.0995261,0.35,-0.351351,0.714286,0,0.45,0.828571,0.717391,0.564516,0.584906,0.798913,0.368421,-0.139785,0.852159,0.506542,0.786667,0.420896,0.788918,0.439252	1,0.764706,1,0.117318,0.857143,0.825654,0.846154,0.397059,0.547026,-0.132075,0.75,0.51938,-0.405405,1,0.375,0.792564,0.211268,0.438849,0.717647,0.644926,0.772727,0.971671,0.894737,0.515789,1,-0.5,0.26087,0.75945,0.837209,0.502212,0.555556,0.497738,-0.0510949,-0.411765,0.936357,0.932854,0.807322,0.837838,1,1	-1,-0.363636,-1,0.82659,-0.25,-0.4,-0.454545,0.54717,-0.337334,0.578947,0.111111,-0.738397,0.650794,-0.166667,-0.283784,0.69697,0.733333,-0.314286,-0.00213137,-0.833333,-0.965517,-0.793103,-0.734104,-1,0.5,0.214286,0.186441,-0.3,0.0869565,0.0434783,0.5,0.411765,0.288591,-0.416667,-0.808219,-0.0566038,-0.644068,-1,-1
0.16,0.68,-0.142857,0.0526316,0,0.589983,0.8,0.818182,-0.197279,0.6,-0.433962,-0.630573,0.0625,1,-0.0487805,0.968619,0.722222,0.142857,0.4,0.879061,0.939394,0.284288,0.48,0.392265,0.774648,-1,0.466667,0.37931,0.105263,1,0.302326,0.559633,0.73913,-0.285714,0.870835,0.0666667,-0.0549451,0.686747,0.619048,0.980488	1,0.555556,-0.2,0.764706,0.142857,0.804905,1,0.666667,-0.260343,0.333333,-0.0322581,-0.362637,-0.017341,1,0.392857,0.908722,0.55,0.432836,-0.391304,0.680387,1,0.920358,0.989247,0.333333,0.68,-1,0.692308,0.6,0.647059,0,-0.481481,0.868132,0.25,0.37931,0.944075,-0.272727,-0.0666667,0.826087,1,1	-1,0.2,0.0588235,-0.741935,-0.142857,-0.409283,-1,0.333333,0.0664781,0.333333,-0.407407,-0.347368,0.0797546,-0.433333,0.5,0.285714,-0.309091,0.684211,0.49434,-1,-0.861472,-0.969697,0.0677966,0.2,0,-0.333333,-0.285714,-0.581395,1,0.684211,-0.6,0.6,-0.6,-0.411765,0.333333,0.0117647,-0.322034,-1,-1
-0.744681,-0.769231,-0.2,-0.652174,-0.771429,-0.438451,-0.793103,0.545455,-0.0167598,0,-0.25,-0.37931,-0.311258,1,-0.6,1,0.862069,-0.04,0.2,0.121373,0.230769,-0.294852,-0.103448,-0.73913,0.333333,-0.742857,0.150943,-1,-0.714286,-0.333333,0.6,-0.764706,-0.868132,0.730769,-0.501976,-0.555556,0.223022,1,-1	0.333333,1,0,0,0,0.0740741,-0.79021,0.0515464,0.201365,0.169231,1,0.125,1,1,-0.444444,0.43662,0.521127,0.236052,0.613445,0.765766,0.411765,0.345238,0.857143,0.787234,0,-1,-0.621622,-0.192053,-1,-0.44,-0.5,0.42723,-0.428571,-0.703704,0.0854271,-0.55,-0.333333,0.7,-2.31296e-17	-0.863636,-1,-0.2,-0.652174,-0.771429,-0.496403,-0.00775194,0.508197,-0.217391,-0.169231,-1,-0.481481,-1,-0.212121,1,0.619048,-0.273469,-0.471264,-0.710422,-0.2,-0.580952,-0.882353,-0.964912,0.333333,1,-0.225251,0.333333,-0.685106,-0.4,0.2,0.232323,-0.5,-0.422594,0.688312,0.0663391,-0.272727,-0.565217,1,-1
1,0.92,1,0.769231,-1,0,1,1,1,1,0.857143,0.2,1,1,0.333333,1,0,1,1,1,1,1,1,1,0.875,1,1	1,1,1,0.314286,1,1,0.2,1,0.73913,-1,1,1,1,1,1,1,0,1,0.642857,1,1,1,-1,1,1,0.875,1,0.942857	-1,0.6,-1,-1,1,1,1,-1,-1,-1,0,1,1,0,1
0.428571,0.555556,0,-0.3,0.538462,0.869707,0.638889,1,0.127273,0.674419,0.875,-0.4,1,0.0243902,0.502762,0.857143,0.333333,-0.6,0.818304,-0.42029,-0.698113,0.735849,1,0.333333,1,0.333333,0.269841,0.425926,0.655172,1,0.6,1,-1,0.827515,1,0.4,1,1,1	1,0.75,0.666667,-0.430894,0.538462,0.703264,0.787879,1,-0.400387,0.230769,0.578947,0.714286,-1,1,0.235294,0.801325,0.56,-0.466667,-0.5,0.742664,0.411765,1,1,-0.340206,0.666667,0,0.0666667,1,0.941176,0.92,0.6,0.52,0.75,-1,0.407115,-0.0275229,0.272727,0.778189,1,1	-1,-0.333333,-0.666667,0.150327,0,0.428571,-0.3,0.502075,0.525424,0.6,-0.866667,1,-0.212121,-0.5,0.571429,0.692308,-0.142857,0.192825,-0.709302,-1,-1,1,-0.428571,1,0.272727,-1,-0.86,-0.666667,1,0.116279,1,-0.103448,0.633987,1,0.142857,1
-0.866667,-0.727273,-0.428571,-0.826087,-0.895652,-0.617934,-0.564626,0.290323,-0.176796,-0.136364,0.525424,-0.540984,-0.2,0.272727,-0.6,0.356568,0.816327,-0.75,-0.894737,0.60561,0.830508,-0.201668,-0.492537,-0.681416,-0.2,-1,-0.47541,-0.39934,-0.891892,-0.407407,0.0226415,0,-0.139785,0.25972,-0.357798,-0.512195,-0.407625,-0.176471,-0.252747	-0.0625,1,0.333333,-0.333333,1,-0.351351,0.106173,0.333333,0.602151,0.169231,0.956522,0.806452,0.692308,1,-0.581395,0.196217,0.828767,-0.454545,-0.714286,0.660785,0.73262,0.657615,1,0.411765,0,-1,-1,0.454545,0.596491,-0.733333,0.107692,0.553009,-0.0526316,-0.551821,0.13884,0.578947,-0.339623,0.836364,-0.196172,0.942857	-0.85022,-1,-0.666667,-0.68,-1,-0.340511,-0.63286,-0.047619,-0.704,-0.298701,-0.866667,-0.938144,-0.783784,-1,-0.0285714,0.172414,-0.0384615,-0.448276,-0.5,-0.0919857,0.25,-0.758669,-1,-0.853659,-0.2,1,-0.873684,-0.764706,-0.804255,-0.458333,-0.49345,-0.537092,0.0526316,0.446475,0.125402,-0.776,-0.208914,-0.927711,0.0204082,-0.965517
-0.333333,1,1,-1,-0.703704,-0.226994,-1,-1,-0.695652,-1,-0.2,0.0188679,-0.789474,0,-0.538462,0.807692,0.857143,0.454545,0.2,0.0718492,1,0.24593,-0.666667,0.0909091,-0.333333,0.142857,-0.25,-1,-1,-1,0.118421,0.666667,-0.73913,0.511628,1,0.333333,0.790323,1,-0.116883	0,-0.142857,-0.6,-1,-0.692308,-0.538462,-1,-1,-0.779874,-1,-0.636364,-0.158129,-0.777778,0,-0.818182,-0.405063,-0.0714286,-0.111111,-0.612903,-0.121622,0.565217,0.8713,0.363636,-0.621622,0,-0.454545,-0.428571,-1,-1,0.328125,0,-0.856287,0.481481,-0.952381,-0.333333,0.114178,-0.714286,0.942857	-0.333333,1,1,-0.047619,-0.0222222,0.354839,0.714286,0.538462,0.1841,0.466667,0.5,0.176471,-0.030303,0,0.5,0.913793,0.875,0.538462,0.724138,0.191795,1,-0.795918,-0.829268,0.674419,-0.333333,0.560976,0.2,-0.398058,0.761905,-1,-0.218182,0.666667,0.319149,0.04,1,0.6,0.74321,1,-0.954545
-0.842365,-0.75,0,-0.402299,-0.700997,-0.431435,-0.502041,0.333333,-0.132503,-0.222335,0.531915,-0.399142,-0.392467,0.027027,-0.679245,-0.192308,0.727273,0.171271,-0.931034,0.486975,-0.311828,-0.386889,-0.45584,-0.63029,-0.181818,-1,-0.915789,0.133333,-0.543873,-0.795918,-0.333333,0.261649,-0.384615,-0.828125,0.389978,-0.430894,-0.178082,-0.4225,-0.931034,-0.357689	0.142857,1,0.2,0.195952,0.875,0.17782,0.0116086,0.446809,0.717489,0.690949,0.6,0.590909,0.763047,0.407407,-0.667752,0.198444,0.753846,0.232558,-0.785714,0.449221,-0.29927,0.548701,0.94898,-0.4688,0.47541,-1,-0.709091,0.0812721,0.396034,-0.846154,-0.446809,0.668246,1,-0.584906,0.225744,-0.333333,0.0714286,0.593103,-0.818182,1	-0.879397,-1,-0.2,-0.554536,-0.976834,-0.565845,-0.510673,-0.133333,-0.776199,-0.791667,-0.1,-0.801105,-0.889219,-0.384615,-0.0210325,-0.376387,-0.0588235,-0.0638298,-0.541284,0.048325,-0.0138504,-0.771757,-0.98062,-0.229219,-0.604938,0,-0.58952,0.0526316,-0.773336,0.153846,0.133333,-0.492754,-1,-0.471698,0.180088,-0.113924,-0.246377,-0.812102,-0.473684,-1
-0.647059,1,-1,0.555556,0.0851334,1,0.931034,0.492063,0,-1,-1,-0.36,1,-0.4,0.879518,0.222222,0.727273,1,0.800879,-0.0447761,0.606969,-0.038961,-0.111111,0.2,-1,0.5,1,-0.404255,0.52381,0.142857,0.696,-1,-0.293103,1,1,-0.25,0.170732,1,0.577465	0.25,-1,1,-1,0.4,0.605263,-0.777778,0.787234,-0.244373,-0.714286,-1,-1,1,1,-0.647059,0.138686,1,-0.203354,-0.5,0.649846,0.250814,0.748677,0.947368,1,0.2,-1,0.185882,-0.789474,0.127517,-0.219512,-0.0588235,0.618321,-1,-0.251142,0.839308,-0.681063,-0.34375,0.2,-0.666667,1	-0.772152,1,0.241379,0.2,-0.548387,1,0.538462,0.657388,0.714286,0.027027,-0.752809,-1,0.333333,0.84375,-1,0.810726,1,0.314947,-0.292308,-0.25974,-0.95122,-1,0,0,0.346304,1,-0.505703,0.666667,0.2,0.136364,0.6,-0.0452962,1,1,0.102564,-0.030303,1,-1
0.555556,0.6,1,-0.4,0.6,0.809004,0.894737,0.870968,0.083871,0.473684,0.538462,-0.72093,-0.245283,1,0.578947,0.944751,1,0.111111,0.2,0.783108,-0.111111,0.698972,0.428571,0.545455,1,1,0.733333,0.701493,-0.3,1,0.333333,0.590909,1,0.275,0.780105,0.884298,0.636364,0.836957,1,1	0.555556,0.411765,1,1,0.882353,0.734089,0.5,0.912088,0.866667,0.108911,0.612903,1,1,1,0.25,0.502134,0.6,-0.333333,0.5,0.862176,0.0909091,0.73074,1,0.259259,1,-0.333333,0.733333,0.480519,1,1,1,0.917808,0,-0.276596,0.902098,0.959885,0.75,1,0.0909091,1	0,0.25,-1,-0.6,0.184466,0.714286,-0.2,-0.844156,0.384615,-0.111111,-1,-1,0.384615,0.842105,1,0.428571,-0.333333,-0.243421,-0.2,-0.0649351,-1,0.333333,1,0,0.333333,-1,-1,-0.714286,1,0.512605,-0.411765,-0.5,-0.217391,-1,1
-0.142857,1,-1,0.2,-0.285714,0.337232,0.95122,0.925926,0.428571,-0.115385,-0.111111,-0.225806,-0.333333,1,0.764706,0.575472,0.3,1,1,0.397908,0.166667,0.179487,-1,0.285714,0.6,-1,0.692308,0.74359,-0.475219,0.714286,0.8,0.83908,0.142857,-0.620253,0.787649,1,-1,0.643312,1,0.964912	0.836735,0,-1,-0.333333,0.25,0.661017,0.616162,1,-0.0213523,-0.155963,0.454545,1,-0.7254,1,1,0.835165,0.529412,-0.142857,-0.714286,0.474628,1,-0.411514,-0.341463,0.333333,-1,0.466667,-0.609195,0.16129,0.395349,-0.142857,0.441441,-0.5,-0.130435,0.938326,-0.375246,-1,0.592593,-0.666667,1	-0.875,1,0,0.5,-0.5,-0.416667,0.809524,-1,0.445844,0.0413223,-0.538462,-1,0.517103,-1,-0.5,-0.272727,1,1,-0.0945817,-1,0.550351,-1,0.571429,0.333333,0,0.333333,0.931034,-0.591195,0.444444,0.846154,0.631579,0.6,-0.532934,-0.577465,1,0.0666667,0.0819672,1,-1
1,0.846154,1,0.882353,0.555556,0.910885,0.714286,0.714286,0.90625,0.55,0.857143,-0.806452,0.91635,1,0.764706,0.528796,0.920354,0,1,0.868118,-1,0.497549,0.401575,0.52381,0.75,1,0.516129,1,0.86014,0.714286,1,0.982301,0.333333,0.0810811,0.413613,0.850156,0.777778,1,1,-0.156463	1,0.92,1,0.568627,1,1,1,0.962617,0.232323,0.784173,0.925926,0,1,1,0.956522,0.42439,0.920354,-0.466667,0.859649,0.973463,0.814402,0.945355,0.391304,1,0.2,0.516129,0.573212,1,0.660079,1,0.821138,1,0.134752,0.878261,1,0.931034,1,1,0.968254	-0.333333,0.62963,-1,-1,-1,-0.794872,0.853659,-0.411765,-0.333333,-0.806452,-1,-0.714286,0.134615,0,0.466667,1,-0.68,-1,-0.53271,-0.876543,0.166667,-1,1,0,1,-1,0.102564,0.833333,-1,-0.0542636,-0.72973,-1,-0.555556,-0.976744
0.768421,-0.487179,0,-0.0243902,-0.0304709,0.567568,-1,1,-0.140546,0.714286,0.262295,0,-0.945541,1,0.115646,0.444444,0.549296,-0.463349,-0.538462,0.407628,-1,0.529617,-0.666667,-0.454545,0.431818,-1,-0.0232558,-0.297297,-1,0.242279,0.785714,1,-0.356589,0.534884,0.0282318,1,-0.428571	0.866667,-0.04,-0.2,-0.0123457,0.383399,0.611111,-1,1,0.349206,-0.454545,0.084507,-0.6,1,0.68,-0.544444,1,0.25,0.220183,0.5,0.794833,-1,0.47192,-0.619048,-0.333333,-0.150442,-1,-0.6,1,-1,0.967391,0,0.317073,-0.182266,0.294118,-0.0520548,1,0.411765	-0.294118,-0.456067,0.2,-0.0120482,-0.409091,-0.0666667,-0.783133,-0.46684,0.882353,0.181818,0.6,-1,1,0.620991,-1,0.346939,-0.620253,-0.818182,-0.572785,0.518987,0.0769231,-0.0810811,-0.142857,0.546742,-0.414634,0.584906,-1,-0.548387,-0.94709,0.785714,1,-0.186441,0.285714,0.0801688,-0.714286
0.526316,0.0322581,0.25,-0.488889,0.711191,-0.0357143,0.764706,0.846758,-0.15736,-0.416309,0.194444,-0.546956,1,0.777778,0.413919,0.640449,0.421777,0.696203,0.588532,0.449275,0.611486,0.142857,0.308756,1,0.880342,0.571621,0.363636,0.422018,-0.0526316,0.5,0.303837,1,0.687352,0.6609,0.0272537,0.828295,0.747535,0.111111,0.375	0.972789,0.230769,-1,0.866667,-0.0612245,0.59596,0.428571,0.956522,-0.0466531,0.87218,-0.330049,1,0.6,0.692308,-0.488,-0.0277078,0.921053,0.260355,0.472527,0.876701,0.5,0.305508,0.509434,-0.494662,0.5,0.466667,0.652174,0.260504,0.119134,0.636364,1,0.752632,1,0.599461,1,0.707317,0.8,0.869198,1,1	-0.914894,-0.2,1,-0.787234,-0.44086,0.2,-0.457286,-0.714286,0.859459,-0.905292,-0.1,-1,-0.863559,1,0.917526,0.43662,-0.684211,0.181335,0.333333,-0.595349,-0.0654206,0.376271,-0.395349,0.69697,1,0.702128,-0.128432,0.113924,0.318919,-0.666667,-1,-0.581851,0.149485,-1,-0.693431,0.083871,-0.347368,-1,-1
0.305344,-0.0526316,0.25,-0.371859,-0.178116,0.198664,-0.30316,1,-0.245344,-0.821337,-0.2,-0.29927,-0.702343,1,0.10277,0.225331,0.0830946,-0.43919,-0.625,0.267632,-0.030303,0.884822,-0.647706,0.0494297,0.428571,1,0.164918,-0.697128,-0.393502,-0.550296,0.0551181,0.152846,-0.2,0.466667,0.837587,-0.664336,0.238138,0.0801843,-0.384615,-0.481481	0.701493,-0.19403,0,0.488095,0.442903,0.190149,0.509721,0.913955,0.301676,-0.0639731,-0.0299728,-0.113846,-0.183879,0.644444,-0.116046,0.596929,0.247525,0.179365,-0.2,0.660149,-0.470588,0.698125,-0.00389105,-0.0142857,0.298701,-0.69697,0.662921,-0.434146,-0.25,0.198198,0.54023,0.516971,-0.47541,-0.177936,0.970149,0.0666667,0.392329,0.632312,1,-0.24031	-0.504132,0.142857,0.25,-0.727848,-0.57561,0.00884956,-0.704082,1,-0.509323,-0.799365,-0.171053,-0.191964,-0.595351,1,0.216237,-0.429348,-0.167883,-0.573386,-0.485714,-0.476748,0.446655,0.488372,-0.645442,0.0636704,0.148936,1,-0.559132,-0.377119,-0.159159,-0.674886,-0.5,-0.395365,0.304348,0.595181,-0.707317,-0.7,-0.170081,-0.581616,-1,-0.272727
0.145833,0.172996,1,0.991859,0.309965,0.0842491,-0.502762,0.892665,-0.341483,-0.266272,-0.0031348,-0.5,-0.577372,1,0.489655,0.0861619,0.559633,-0.223223,-0.416667,0.48662,0.44206,0.633452,-0.302013,-0.176471,-0.333333,0.190476,0.299099,-0.337748,-0.120419,-0.148438,-0.515385,0.189894,0.290848,0.763943,-0.0352941,0.353312,0.0990187,-0.25,-0.25	0.803279,0.0597205,1,0.895416,0.402784,0.254997,0.428571,0.471488,-0.0445408,-0.0746269,-0.0619469,-0.615183,-0.324377,0.652174,-0.389831,0.29595,0.278195,0.148563,1,0.75006,0.411765,0.590131,0.283951,0.0266667,0.5,0.219512,0.723849,0.432665,-0.487805,0.544534,0.17757,0.262248,-1,0.2478,1,1,0.798742,0.687671,1,0.285714	-0.744681,0.114458,0.862069,-0.106061,-0.174497,-0.766234,0.727273,-0.301529,-0.195531,0.0588235,0.166352,-0.311297,1,0.738516,-0.215278,0.333333,-0.359852,-1,-0.414863,0.037037,0.0691824,-0.539683,-0.202186,-0.714286,-0.030303,-0.542121,-0.672185,0.390313,-0.641148,-0.634855,-0.0761458,1,0.0463918,-1,-1,-0.620553,-0.631664,-1,-0.5
0.670886,1,-0.142857,-0.23272,0.219178,0.37799,0.012987,1,-0.195876,0.192547,-0.543408,-0.411765,-0.758343,1,0.288136,0.586241,0.604938,-0.382806,0.833333,0.85045,0.636364,0.803621,0.172414,0.219858,1,0.0226155,0.008,-0.215686,-0.0902527,0.647059,0.435897,0.207597,0.602609,0.893039,-0.21194,0.652514,0.383425,-0.333333,0.649123	1,-0.25,-0.2,0.905512,0.253521,0.625151,0.625,1,-0.0974755,0.756098,-0.293532,-0.439252,-0.504717,0.851852,-0.309091,0.843569,0.625,0.381023,0.692308,0.823946,0.285714,0.863665,0.606299,-0.077748,0.561644,0.925926,0.473684,0.666667,-0.0735294,0.806452,0.0769231,0.790291,-1,0.985084,1,0.222222,0.892514,0.687332,1,0.86755	-1,1,0.0588235,-0.94012,-0.0363636,-0.323636,-0.617021,-0.100316,-0.659574,-0.297297,0.033557,-0.410896,1,0.548387,-0.509091,-0.0322581,-0.6666,0.333333,0.0885609,0.428571,-0.196262,-0.484536,0.292605,1,-0.922631,-0.467456,-0.771429,-0.016835,-0.333333,0.371429,-0.697055,1,-0.941176,-1,-0.414634,-0.574684,-0.412658,-1,-0.5
